school_key,מוסד,מועצה,מין,גיוס,לחימה,קצונה,משמעותי,Unnamed: 8,המידע המוצג הינו מתוך מערכת מוסדות וערים שממנה יוצאים כל שנה נתונים אחרי אישור של לשכת רחט,פיקוח,מגזר,מחוז,רשות,ישוב,סוג מוסד,שלב חינוך במוסד,תלמידים_בנים,תלמידים_בנות,תלמידים,קבוצה,תלמידים_יב
247833,מקיף דרכא ג'וליס,ג'ולס,ז,90.48,55.26,3.57,97.37,,,ממלכתי,דרוזי,צפון,ג'וליס,ג'וליס,בית ספר,"חט""ב + עליונה",39.0,52.0,91.0,דרוזי,39.0
770859,קרית החינוך אורט עכו,עכו,ז,95.45,42.31,4.17,87.5,,,ממלכתי,יהודי,צפון,עכו,עכו,בית ספר,"חט""ב + עליונה",117.0,111.0,228.0,חילוני - ערי פריפריה,117.0
470070,"רב תחומי עמל א' פ""ת",פתח תקווה,ז,85.0,22.0,0.0,80.0,,,ממלכתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,עליונה בלבד,66.0,40.0,106.0,חילוני - ערי מרכז,66.0
800060,מקיף אחווה ירכא,ירכא,ז,74.19,42.5,3.81,82.5,,,ממלכתי,דרוזי,צפון,ירכא,ירכא,בית ספר,עליונה בלבד,121.0,117.0,238.0,דרוזי,121.0
141739,ישיבת בני צבי בית אל,בית אל,ז,62.96,94.0,2.7,98.0,,,ממלכתי דתי,יהודי,ירושלים,בית אל,בית אל,ישיבה תיכונית,עליונה בלבד,76.0,0.0,76.0,דתי לאומי - התנחלויות,76.0
144212,ישיבה תיכונית,קרית ארבע,ז,79.17,75.68,10.26,89.19,,,ממלכתי דתי,יהודי,ירושלים,קרית ארבע,קרית ארבע,ישיבה תיכונית,עליונה בלבד,52.0,0.0,52.0,דתי לאומי - התנחלויות,52.0
444950,עירוני מקיף שי עגנון,נתניה,ז,85.71,34.94,4.0,84.34,,,ממלכתי,יהודי,תל אביב,נתניה,נתניה,בית ספר,"חט""ב + עליונה",87.0,69.0,156.0,חילוני - ערי מרכז,87.0
184093,ישיבת פורת יוסף,ירושלים,ז,3.03,100.0,,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,עליונה בלבד,35.0,0.0,35.0,חרדי - ירושלים,35.0
470526,תיכון טכנולוגי נעמת,הוד השרון,ז,87.5,29.63,5.56,77.78,,,ממלכתי,יהודי,מרכז,הוד השרון,הוד השרון,מרכז חינוך,עליונה בלבד,20.0,22.0,42.0,חילוני - ערי מרכז,20.0
370569,"מח""ט עמל פסגות נהריה",נהריה,ז,70.0,39.39,0.0,72.72999999999999,,,ממלכתי,יהודי,צפון,נהריה,נהריה,מרכז חינוך,עליונה בלבד,41.0,36.0,77.0,חילוני - ערי פריפריה,41.0
270298,מדעים ואמנויות,נהריה,ז,92.31,43.16,4.44,85.26,,,ממלכתי,יהודי,צפון,נהריה,נהריה,בית ספר,"חט""ב + עליונה",110.0,107.0,217.0,חילוני - ערי פריפריה,110.0
441832,ישיבת צביה פתח תקווה,פתח תקווה,ז,80.65,61.22,0.0,93.88,,,ממלכתי דתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,ישיבה תיכונית,"חט""ב + עליונה",46.0,0.0,46.0,דתי לאומי - מרכז,46.0
480012,"אמי""ת כפר בתיה",רעננה,ז,81.58,66.67,0.0,90.0,,,ממלכתי דתי,יהודי,מרכז,רעננה,רעננה,מרכז חינוך,עליונה בלבד,27.0,0.0,27.0,דתי לאומי - מרכז,27.0
644237,ישיבה לצעירים גור,ערד,ז,0.0,0.0,,100.0,,,חרדי,יהודי,דרום,ערד,ערד,ישיבה קטנה,עליונה בלבד,38.0,0.0,38.0,חרדי - ערים מעורבות,38.0
570713,אורט מלטון,בת ים,ז,85.29,29.31,3.33,86.21,,,ממלכתי,יהודי,תל אביב,בת ים,בת ים,בית ספר,"חט""ב + עליונה",77.0,102.0,179.0,חילוני - ערי מרכז,77.0
715797,שערי תבונה,אלעד,ז,15.38,0.0,0.0,33.33,,,חרדי,יהודי,מרכז,אלעד,אלעד,ישיבה קטנה,עליונה בלבד,52.0,0.0,52.0,חרדי - ערי חרדים,52.0
248047,מקיף ראמה,ראמה,ז,83.33,31.82,11.76,86.36,,,ממלכתי,ערבי,צפון,ראמה,ראמה,בית ספר,"חט""ב + עליונה",45.0,52.0,97.0,ערבי,45.0
340166,עירוני ב' ישיבה,חיפה,ז,89.29,64.0,13.79,98.0,,,ממלכתי דתי,יהודי,חיפה,חיפה,חיפה,ישיבה תיכונית,"חט""ב + עליונה",43.0,0.0,43.0,דתי לאומי - מרכז,43.0
442426,"ישיבה תיכונית אמי""ת אלירז",פתח תקווה,ז,94.29,39.39,4.17,90.91,,,ממלכתי דתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,"חט""ב + עליונה",46.0,0.0,46.0,דתי לאומי - מרכז,46.0
640003,ישיבה תיכונית חדשה,אשדוד,ז,90.2,45.65,3.03,91.31,,,ממלכתי דתי,יהודי,דרום,אשדוד,אשדוד,בית ספר,"חט""ב + עליונה",81.0,0.0,81.0,דתי לאומי - פריפריה,81.0
508101,אור מנחם,אור יהודה,ז,28.57,100.0,0.0,100.0,,,חרדי,יהודי,תל אביב,אור יהודה,אור יהודה,בית ספר,עליונה בלבד,21.0,0.0,21.0,חרדי - ערים מעורבות,21.0
450270,"אמי""ת בנים מודיעין",מודיעין-מכבים-רעות,ז,95.0,62.67,23.53,94.66,,,ממלכתי דתי,יהודי,ירושלים,מודיעין מכבים רעות,מודיעין-מכבים-רעות,בית ספר,"חט""ב + עליונה",78.0,0.0,78.0,דתי לאומי - מרכז,78.0
544692,"ק.חינוך בנ""ע חולון",חולון,ז,91.67,50.0,0.0,90.74,,,ממלכתי דתי,יהודי,תל אביב,חולון,חולון,בית ספר,"חט""ב + עליונה",69.0,0.0,69.0,דתי לאומי - מרכז,69.0
442004,אנקורי פתח תקווה,פתח תקווה,ז,77.59,26.67,1.89,62.230000000000004,,,ממלכתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,עליונה בלבד,44.0,42.0,86.0,חילוני - ערי מרכז,44.0
440925,מקיף אריאל,אריאל,ז,93.85,50.82,4.76,91.8,,,ממלכתי,יהודי,מרכז,אריאל,אריאל,בית ספר,"חט""ב + עליונה",66.0,71.0,137.0,חילוני - התנחלויות,66.0
660092,אורט אדיבי אשקלון,אשקלון,ז,73.96,23.81,0.0,73.02,,,ממלכתי,יהודי,דרום,אשקלון,אשקלון,מרכז חינוך,עליונה בלבד,71.0,16.0,87.0,חילוני - ערי פריפריה,71.0
540120,עירוני תורני ב' ג',תלאביב יפו,ז,88.24,46.67,4.55,86.66,,,ממלכתי דתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",36.0,45.0,81.0,דתי לאומי - מרכז,36.0
444067,קרית יעקב הרצוג,כפר סבא,ז,81.54,71.7,10.0,100.0,,,ממלכתי דתי,יהודי,מרכז,כפר סבא,כפר סבא,בית ספר,"חט""ב + עליונה",44.0,0.0,44.0,דתי לאומי - מרכז,44.0
440321,"ישיבת בנ""ע כפר הרואה","כפר הרא""ה",ז,79.17,86.49,7.69,97.3,,,ממלכתי דתי,יהודי,מרכז,עמק חפר,"כפר הרא""ה",ישיבה תיכונית,עליונה בלבד,59.0,0.0,59.0,דתי לאומי - פריפריה/כפרי,59.0
340653,גימנסיה חדרה,חדרה,ז,72.09,29.03,0.0,61.28999999999999,,,ממלכתי,יהודי,חיפה,חדרה,חדרה,בית ספר,עליונה בלבד,36.0,32.0,68.0,חילוני - ערי מרכז,36.0
470534,ברנקו וייס פתח תקווה,פתח תקווה,ז,65.71,26.32,0.0,52.63000000000001,,,ממלכתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,מרכז חינוך,עליונה בלבד,24.0,20.0,44.0,חילוני - ערי מרכז,24.0
141499,אור תורה סטון לבנים,ירושלים,ז,84.48,55.1,4.55,89.8,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",42.0,0.0,42.0,דתי לאומי - ירושלים,42.0
455188,משיבים פתח תקווה,פתח תקווה,ז,59.52,50.0,7.14,72.72,,,חרדי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,עליונה בלבד,35.0,0.0,35.0,חרדי - ערים מעורבות,35.0
260497,ברנקו וייס אופק מעלה אדומים,מעלה אדמים,ז,83.87,36.0,0.0,80.0,,,ממלכתי,יהודי,ירושלים,מעלה אדומים,מעלה אדומים,מרכז חינוך,עליונה בלבד,21.0,10.0,31.0,חילוני - התנחלויות,21.0
442723,עתידך ירושלים,ירושלים,ז,52.63,31.25,0.0,37.5,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,מרכז חינוך,עליונה בלבד,40.0,0.0,40.0,חרדי - ירושלים,40.0
453605,אמית בר אילן,נתניה,ז,94.87,39.73,7.41,86.3,,,ממלכתי דתי,יהודי,תל אביב,נתניה,נתניה,בית ספר,"חט""ב + עליונה",74.0,0.0,74.0,דתי לאומי - מרכז,74.0
722025,עמלה של תורה,ירושלים,ז,0.0,0.0,0.0,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,ישיבה קטנה,עליונה בלבד,45.0,0.0,45.0,חרדי - ירושלים,45.0
442434,ראשית חכמה,אלעד,ז,84.62,43.75,0.0,81.25,,,ממלכתי דתי,יהודי,מרכז,אלעד,אלעד,בית ספר,"חט""ב + עליונה",41.0,0.0,41.0,דתי לאומי - מרכז,41.0
544593,"עתידים ע""ש מ. אלישיב",חולון,ז,90.48,40.35,1.59,70.17,,,ממלכתי,יהודי,תל אביב,חולון,חולון,בית ספר,"חט""ב + עליונה",77.0,71.0,148.0,חילוני - ערי מרכז,77.0
441212,"חט""ב תיכון ריגלר",נתניה,ז,85.51,59.32,6.06,86.44,,,ממלכתי דתי,יהודי,תל אביב,נתניה,נתניה,בית ספר,"חט""ב + עליונה",50.0,64.0,114.0,דתי לאומי - מרכז,50.0
240234,"ישיבה תיכונית אמי""ת צפת",צפת,ז,84.75,62.0,5.13,82.0,,,ממלכתי דתי,יהודי,צפון,צפת,צפת,בית ספר,"חט""ב + עליונה",80.0,0.0,80.0,דתי לאומי - פריפריה,80.0
722033,ישיבת חכמה ודעת,ירושלים,ז,5.71,0.0,0.0,0.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,ישיבה קטנה,עליונה בלבד,45.0,0.0,45.0,חרדי - ירושלים,45.0
